"GEOID","B01001_001","B25001_001","B26001_001","pctWomenLTHS","pctpeoplewithlessthan9thgrade","pctpeoplewithatleasthseducation","pctAdults4yrDegree","medIncomeAdults4yrDegree","medEducatorIncome","pctProfessionalsInEducation","pctEnrolledSchool","pctAdultsInHigherEd","totalPrimarySecondaryVocationalSchools","preKProgramPerChild","education_score","education_rnk","attainment_score","quality_education_score","enrollment_score","education_access_score","education_state_rnk","NAME"
"01001",58239,24170,547,17.1057156613247,3.46089766244257,89.5844903317009,26.3063144155903,53.632,41.069,17.4931365820178,24.3615174807835,6.26469778182666,21,5.04767246214246,109.32,71.6822429906542,109.5,108.54,103.56,95.57,87.8787878787879,"Autauga County, Alabama"
"01003",227131,121763,2926,14.6379615527107,3.21774079035912,91.0141563308371,30.2428342831476,53.222,45.321,14.1256978209977,21.3555109020561,4.38759300167416,5,0.81685999019768,114.74,79.5638629283489,116.19,115.66,91.29,103.3,89.3939393939394,"Baldwin County, Alabama"
"01005",25259,11667,2964,26.3473053892216,11.008613503751,75.6710197277021,10.3825956489122,51.674,42.203,29.291553133515,23.0023621405881,5.33084719831708,12,4.63678516228748,74.57,8.38006230529595,65.27,95.5,97.79,100.6,4.54545454545455,"Barbour County, Alabama"
"01007",22412,9013,1440,18.6995515695067,8.3888646696145,80.538083079031,10.9044943820225,44.441,29.25,16.2822878228782,19.4294916034046,3.0622060709705,13,6.6334991708126,83.49,19.2523364485981,82.3,90.17,83.11,100.72,28.7878787878788,"Bibb County, Alabama"
"01009",58884,24527,532,17.7624176177463,8.40218353496607,83.6480771122258,13.7696068671047,52.94,50.445,27.5387535590003,22.3077328554109,4.30895162136636,29,4.95049504950495,91.75,33.3644859813084,88.33,106.24,93.44,90.94,57.5757575757576,"Blount County, Alabama"
"01011",10386,4522,404,16.3254593175853,7.8522611603897,77.6065144685183,10.6767289372758,36.891,32.554,21.1538461538462,26.1006910167818,7.54626291756789,1,3.53356890459364,80.42,14.9221183800623,82.08,81.2,111.17,106.54,24.2424242424242,"Bullock County, Alabama"
"01013",19181,9842,297,15.8303886925795,6.34339509862522,85.5648535564854,13.0737041036717,44.077,29.741,22.1158690176322,21.0937076581215,3.92900778085011,10,5.69259962049336,87.89,26.4485981308411,94.81,84.22,89.46,102.11,53.030303030303,"Butler County, Alabama"
"01015",116425,53112,3008,17.7863294850651,6.39024207916475,85.2148561603728,17.9983299272639,47.712,41.661,21.6362769634132,24.4846981708667,7.68345745125931,5,0.892857142857143,97.3,44.8909657320872,95.21,99.29,107.52,103.33,68.1818181818182,"Calhoun County, Alabama"
"01017",34834,16433,537,16.419077404222,8.71999355566296,82.7815369743838,12.7248984329658,41.882,41.585,24.0088105726872,20.6118683411702,5.5327868852459,3,1.93423597678917,86.35,23.8006230529595,87.7,91.34,92.39,104.84,45.4545454545455,"Chambers County, Alabama"
"01019",24975,14734,259,24.0823817292007,9.46517682794532,79.8220872206552,12.0280206677265,45.583,55.317,26.003028009084,19.7634647875716,4.35566521161511,13,8.54700854700855,81.19,15.6697819314642,75.21,105.61,87.26,101.38,25.7575757575758,"Cherokee County, Alabama"
"01021",44857,19407,434,20.5385220125786,8.94412785747036,81.7613152551254,12.1511491557223,48.672,34.969,18.4566063659263,23.0918768803518,4.42620222974097,21,5.45171339563863,86.1,23.582554517134,81.74,97.2,95.69,95.71,42.4242424242424,"Chilton County, Alabama"
"01023",12792,7132,159,22.6355362089434,10.7423768990411,80.583988794311,10.8661571624535,38.144,32.037,24.0248226950355,19.4291720569211,4.12303664921466,2,6.47249190938511,72.73,7.13395638629283,75.12,78.89,85.84,106.98,3.03030303030303,"Choctaw County, Alabama"
"01025",23346,11788,318,19.5320245885386,8.83274940070072,82.2238613313664,12.9293262879789,53.694,38.229,31.5208156329652,21.5252426320007,5.12793679033018,2,2.54777070063694,79.67,14.0809968847352,83.88,91.31,93.61,105.63,21.2121212121212,"Clarke County, Alabama"
"01027",14184,7009,222,23.7070461645262,8.12518808305748,83.0073227003712,12.2056058028119,52.855,45.729,25.0880902043693,22.1480890564943,4.66352336048007,2,6.02409638554217,84.63,21.1526479750779,81.04,104.28,93.96,106.83,36.3636363636364,"Clay County, Alabama"
"01029",15046,6792,154,18.9284568495348,8.92129936547022,83.0571076806516,15.254675514953,48.309,39.911,18.2544209925841,21.7322834645669,3.26550705612077,13,8.88888888888889,88.94,28.5046728971963,86.63,101.72,89.33,101.49,56.0606060606061,"Cleburne County, Alabama"
"01031",53043,23934,579,18.2187605824585,6.63108702264746,86.3562204463125,21.1414133908003,54.248,47.376,18.2311869666408,25.2732931336316,6.19633053352729,2,1.22100122100122,102.19,56.6355140186916,97.51,114.27,105.64,105.17,78.7878787878788,"Coffee County, Alabama"
"01033",56789,27496,417,15.6937257438551,6.28125773706363,86.7962366922506,16.4837866225669,51.436,43.341,17.2752808988764,20.415772434615,3.73263703101256,1,0.523834468308015,97.56,45.5763239875389,98.36,108.87,87.28,105.5,69.6969696969697,"Colbert County, Alabama"
"01035",11778,6469,38,14.0967341876809,3.6468551644547,87.5706866705136,11.5685643829742,42.838,49.861,31.6353887399464,19.4142980189492,3.02375809935205,13,11.4942528735632,87.51,25.9501557632399,101.6,92.06,82.97,102.39,51.5151515151515,"Conecuh County, Alabama"
"01037",10442,6064,377,12.2063329928498,5.96448254745867,85.0949173300674,10.461925451635,36.683,33.304,20.892274211099,15.247602270503,1.87808896210873,2,0,82.92,18.2866043613707,97,81.99,69.71,104.75,27.2727272727273,"Coosa County, Alabama"
"01039",37490,18627,705,19.9405146773568,7.99364142159646,85.1822413988872,14.9163122513376,43.423,40.833,25.9358888141672,20.8550832711907,3.32397309475609,21,5.92216582064298,84.1,20.404984423676,89.02,90.06,87.31,95.87,33.3333333333333,"Covington County, Alabama"
"01041",13300,6544,187,18.9492119089317,8.51201379161728,81.2304708544338,15.0827653359299,49.435,27.372,22.7863777089783,22.3656745264785,3.63972286374134,1,3.38983050847458,84.05,20.3115264797508,85.05,86.25,91.87,106.49,31.8181818181818,"Crenshaw County, Alabama"
"01043",87129,38859,1088,19.5091186209071,6.75825173785975,84.2147846044615,15.1706550425526,43.498,39.227,27.2675195722742,22.2151141438912,4.74900915386677,5,1.60578081091931,86.88,24.7352024922118,90.22,87.23,94.35,103.58,46.969696969697,"Cullman County, Alabama"
"01045",49443,22790,1391,18.9373297002725,6.0971255133012,84.8449681604475,17.3879890618427,50.495,40.791,14.744547355841,23.023412214703,5.03206091573991,25,4.82218203737191,98.65,47.9750778816199,93.67,108.23,97.08,93.19,72.7272727272727,"Dale County, Alabama"
"01047",39162,19037,535,16.1419959812458,4.83301037273453,85.9075192826475,14.5520630006058,30.602,40.313,25.0704225352113,25.6683506999263,6.30369757525616,35,7.98722044728434,93.5,36.5732087227414,97.78,78.59,106.9,88.54,60.6060606060606,"Dallas County, Alabama"
"01049",71554,30647,934,22.4218948437897,13.6229963136313,78.2090046804457,13.4908466185137,44.128,45.056,29.6367374914325,24.1626204797449,4.86570446255607,2,0.464684014869888,76.27,10.1869158878505,70.3,90.83,99.47,104.91,7.57575757575758,"DeKalb County, Alabama"
