"GEOID","B01001_001","B25001_001","B26001_001","pctWomenLTHS","pctpeoplewithlessthan9thgrade","pctpeoplewithatleasthseducation","pctAdults4yrDegree","medIncomeAdults4yrDegree","medEducatorIncome","pctProfessionalsInEducation","pctEnrolledSchool","pctAdultsInHigherEd","totalPrimarySecondaryVocationalSchools","preKProgramPerChild","education_score","education_rnk","attainment_score","education_quality_score","enrollment_score","education_access_score","education_state_rnk","NAME"
"01001",55036,23152,525,20.9667896678967,5.45746388443018,87.7003019832957,23.1512028318925,50.404,38.458,12.9604648749611,25.3160264501422,19.4246072230157,20,0.00127469725940089,109.12,69.2555591363197,96.82,121.1,107.75,100.39,87.8787878787879,"Autauga County, Alabama"
"01003",203360,110023,2884,15.8156911581569,4.01826292458503,90.2133937436199,28.6383642437216,48.816,40.544,18.3172242343713,22.4696572063818,16.281166598543,76,0.00225969059621067,118.28,83.0486625845955,83.88,115.91,89.95,95.16,93.9393939393939,"Baldwin County, Alabama"
"01005",26201,11918,2875,24.6188249644237,12.5637409135293,73.0931973527178,11.0649199980664,41.765,38.116,30.7296137339056,20.9545203751872,16.5117676977852,13,0.0020891364902507,72.2,7.92781179503706,131.9,91.44,86.61,101.63,6.06060606060606,"Barbour County, Alabama"
"01007",22580,9112,2058,15.9681475272422,8.87193391764928,82.1363263761902,11.9650459332288,38.388,41.923,24.3301642178047,21.205592482237,16.3954543029398,19,0.00469116497263487,92.23,32.7102803738318,108.39,98.44,86.91,102.65,63.6363636363636,"Bibb County, Alabama"
"01009",57667,24161,548,23.0260568369676,10.1608613046232,79.7846738442052,12.0470726951159,50,42.67,21.6773017319964,22.2433017736653,19.0834605707404,20,0.00028604118993135,88.43,26.683854334515,119.71,116.25,98.37,99.76,53.030303030303,"Blount County, Alabama"
"01011",10478,4516,421,29.7244094488189,6.37115358546835,71.3569201572455,12.0307988450433,40.521,23.95,17.9920477137177,21.0997315302774,15.0391524643022,5,0.0016366612111293,74.89,9.92587818240412,129.85,87.08,82.26,102.18,10.6060606060606,"Bullock County, Alabama"
"01013",20126,10008,317,23.6096083098896,9.24917609972776,81.0502937383579,14.650295705837,42.487,40.962,22.3225806451613,21.2149055640633,17.2531769305963,12,0.00337837837837838,88.31,26.522719948437,116.29,104.45,89.7,102.55,51.5151515151515,"Butler County, Alabama"
"01015",115527,53655,3070,20.2353027415335,7.68217790440013,83.2174738841405,16.4333995582539,38.988,40.008,21.8355893034005,24.8349429559282,17.5862905863856,65,0.00289810860280659,94.86,37.576538833387,107.48,99.6,100.53,96.71,71.2121212121212,"Calhoun County, Alabama"
"01017",33895,16989,504,20.5073144544356,9.48603257658874,80.8549244661997,12.2189271369045,44.726,37.316,23.1430325352977,21.6656977633632,16.37927944076,26,0.00291970802919708,88.84,27.1994843699646,115.03,102.13,88.1,100.8,54.5454545454545,"Chambers County, Alabama"
"01019",25855,16466,302,25.8315909522904,10.6080757567697,79.5180081927967,11.9290938150821,47.096,37.052,27.2044286279162,20.4188481675393,17.2467843806187,13,0.00427350427350427,80.71,15.7589429584273,123.53,100.43,87.54,103.01,19.6969696969697,"Cherokee County, Alabama"
