"GEOID","B01001_001","B25001_001","B26001_001","pctWomenLTHS","pctpeoplewithlessthan9thgrade","pctpeoplewithatleasthseducation","pctAdults4yrDegree","medIncomeAdults4yrDegree","medEducatorIncome","pctProfessionalsInEducation","pctEnrolledSchool","pctAdultsInHigherEd","totalPrimarySecondaryVocationalSchools","preKProgramPerChild","education_score","education_rnk","attainment_score","education_quality_score","enrollment_score","education_access_score","education_state_rnk","NAME"
"01001020100",1993,725,0,14.0997830802603,6.34920634920635,87.4527588813303,24.2558581380621,80.303,51.875,29.5918367346939,23.6448115642747,14.5896656534954,0,0.00687739357541771,106.44,60.3658880613857,100.94,88.68,106.37,109.53,79.3760831889082,"Census Tract 201, Autauga County, Alabama"
"01001020200",1959,840,209,21.0526315789474,4.34782608695652,85.1746258018532,16.6883116883117,46.827,34.583,12.0833333333333,21.5303430079156,18.6316432498473,4,0.0202020202020202,94.46,33.7466147596479,95,106.12,103.44,81.8,52.7729636048527,"Census Tract 202, Autauga County, Alabama"
"01001020300",3507,1428,0,11.4285714285714,8.42315369261477,85.0299401197605,18.0740740740741,33.667,27.036,18.3544303797468,22.6915234488785,19.9858507251503,1,0.0103092783505155,91.49,28.4614082599865,97.69,123.51,99.4,102.51,46.2305025996534,"Census Tract 203, Autauga County, Alabama"
"01001020400",3878,1863,0,13.0612244897959,1.96078431372549,91.8417366946779,32.9753632343651,48.875,42.159,23.1884057971014,18.9673340358272,11.5361077111383,0,0.00488210037761133,109.71,67.4777138343489,110.11,108.95,118.85,111.25,84.4887348353553,"Census Tract 204, Autauga County, Alabama"
"01001020500",10596,4622,178,14.6848381601363,4.91755005889282,92.0347467608952,40.2374336953776,53.169,42.483,7.24967490247074,25.2014940043247,20.4173913043478,2,0,106.73,60.989336492891,108.89,93.85,94.61,107.34,79.9826689774697,"Census Tract 205, Autauga County, Alabama"
"01001020600",3668,1436,0,25,2.28329809725159,85.4545454545455,19.4879633167749,52.422,46.35,14.9139579349904,28.9952420934789,28.2824698367637,0,0.00403520541414814,91.49,28.4614082599865,95.25,97.94,75.97,111.98,46.2305025996534,"Census Tract 206, Autauga County, Alabama"
"01001020700",3586,1415,100,27.2291466922339,8.88689407540395,77.4236983842011,8.48082595870206,42.024,23.176,16.5217391304348,25.4602991944764,19.7891036906854,4,0,78.58,12.7397878582713,80.73,119.18,95.18,99.23,12.2183708838821,"Census Tract 207, Autauga County, Alabama"
"01001020801",3196,1316,0,16.3292847503374,3.07910942681194,93.6049265750829,31.2371557747637,52.833,41.739,17.8893178893179,30.5387312719158,18.25303564434,2,0.00689655172413793,103.73,54.2315504400812,107.94,102.67,89.31,101.39,74.1767764298094,"Census Tract 208.01, Autauga County, Alabama"
"01001020802",11142,4327,8,21.773097826087,3.00882588927521,92.3375234019791,23.9722695207979,63.85,43.516,20.5410821643287,26.5873384772706,22.238519688593,2,0,100.04,45.8784698713609,102.06,96.83,89.46,107.34,66.0311958405546,"Census Tract 208.02, Autauga County, Alabama"
"01001020900",6143,2523,19,13.1652661064426,4.48041285479709,87.9193056532958,20.111616370401,42.136,40.512,17.974180734856,22.6411903956713,13.2804757185332,4,0.00226757369614512,100.7,47.4046490634168,102.15,110.09,110.08,97.27,67.6343154246101,"Census Tract 209, Autauga County, Alabama"
"01001021000",2527,1294,12,19.7654941373534,5.45560069645966,86.7672663958212,18.4251968503937,63.594,38.5,28.8888888888889,24.7540983606557,17.9369918699187,1,0,95.96,36.9019408711352,96.33,106.33,99.27,111.4,57.9722703639515,"Census Tract 210, Autauga County, Alabama"
"01001021100",3185,1704,39,30.1423027166882,5.21551724137931,79.7413793103448,11.5127701375246,23.939,14.904,12.0401337792642,17.2014555077737,11.638418079096,1,0,83.08,16.9163281426315,84.2,131.8,121.57,111.4,21.1438474870017,"Census Tract 211, Autauga County, Alabama"
"01003010100",3433,2207,28,12.0353982300885,12.999611951882,77.8812572759022,11.0990600144613,45.4539956852041,21.42,6.71140939597315,15.2731663145186,12.0085015940489,1,0,91.46,28.4092191378921,87.37,110.54,124.14,111.4,45.9272097053726,"Census Tract 101, Baldwin County, Alabama"
"01003010200",3158,1375,7,20.1067615658363,7.29594163246694,86.1833105335157,9.50806118230674,36.439,50.833,10,16.9785641374617,16.5536497806143,2,0.00338983050847458,95.02,34.9201647483638,91.91,101.46,114.16,104.42,54.159445407279,"Census Tract 102, Baldwin County, Alabama"
"01003010300",8284,3126,503,9.22299431459255,5.2406615870656,89.054079167441,21.0134821013482,79.449,20.313,12.357846853677,26.7040498442368,16.2539396668167,4,0.00230414746543779,104.43,55.8197923719251,104.81,94.43,98.74,97.24,75.9965337954939,"Census Tract 103, Baldwin County, Alabama"
"01003010400",5181,2219,0,27.8468899521531,3.86202830188679,82.1933962264151,18.8946015424165,42.841,42.875,35.1198871650212,21.1012944318882,16.1557177615572,4,0.00417536534446764,88.93,24.2933310765064,90.13,121.44,108.05,95.62,38.0415944540728,"Census Tract 104, Baldwin County, Alabama"
"01003010500",5463,2101,628,12.5111706881144,4.56089277049976,89.5196506550218,19.9731002017485,36.176,39.744,36.5654205607477,20.0149784684516,12.3558842723515,5,0.0091324200913242,98.75,42.9601105845182,103.43,128.51,115.84,87.29,63.3448873483536,"Census Tract 105, Baldwin County, Alabama"
"01003010600",3730,1396,18,19.5250659630607,5.75035063113604,70.0794763908368,7.86140089418778,43.301,26.023,6.89655172413793,25.3322024314391,24.7693399574166,0,0.003138493099893,80.86,14.6919431279621,83,109.33,87.51,112.75,16.0311958405546,"Census Tract 106, Baldwin County, Alabama"
"01003010701",8756,3520,16,14.1602067183463,1.76875204716672,96.4624959056666,46.2019660411081,54.527,39.394,12.7856701667696,24.7090631244857,19.9076664801343,3,0.00235294117647059,111.28,70.8488490182803,116.06,99.07,96.22,101.25,86.2218370883882,"Census Tract 107.01, Baldwin County, Alabama"
"01003010703",19962,7261,54,11.7659352142111,1.06849104466139,96.1257590898609,43.2168911335578,70.982,51.538,13.1824234354194,28.2503350860914,24.759758764663,7,0.00173460537727667,113.25,74.7080230196344,117.01,82.06,82.76,85.55,88.8214904679376,"Census Tract 107.03, Baldwin County, Alabama"
"01003010704",6456,2017,0,7.32054015636105,0.39791096742104,97.0156677443422,27.8673835125448,52.784,53.194,12.1236777868186,28.2083662194159,27.0082226438963,0,0.00135428126913191,109.69,67.4212931618145,116.57,91.57,79.27,114.29,84.4020797227036,"Census Tract 107.04, Baldwin County, Alabama"
"01003010705",9344,4349,69,8.63070539419087,0.0968835782334894,98.4175682221863,36.8078175895765,50.374,39.56,13.4408602150538,23.7473730781993,18.3654607869026,4,0.0012987012987013,113.3,74.8194538478899,119.32,102.05,100.23,98.11,88.9514731369151,"Census Tract 107.05, Baldwin County, Alabama"
"01003010800",6856,3094,254,13.769123783032,3.39094290089696,94.1588273900678,40.4385801895558,62.208,19.259,16.3375224416517,24.389880952381,12.9942518724961,3,0.00279329608938547,108.61,65.1390769577973,112.01,108.8,107.68,100.87,82.9289428076256,"Census Tract 108, Baldwin County, Alabama"
"01003010903",6235,2160,728,13.7254901960784,7.26643598615917,83.4602076124568,19.6860152860979,42.672,46.818,18.2002022244692,23.8252812706817,15.1190476190476,3,0.00282485875706215,96.94,38.9796321372151,96.72,106.24,105.24,100.85,59.8786828422877,"Census Tract 109.03, Baldwin County, Alabama"
